koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
0,1.75251585,132.7544,0.738,3.489,125.9,1.02,1447,1035.27,14.2,5952,4.5539999999999985,0.8440000000000001,299.16608,41.863049,13.978
0,8.27923132,133.81711,0.187,2.355,164.9,1.08,815,104.49,10.9,5631,4.557,0.847,291.42236,41.978939,15.197
0,2.212877035,132.68242800000002,0.518,4.66961,376200.0,69.18,1507,1221.98,2731.0,6153,4.405,1.0,291.52811,41.915958,14.28
0,0.515875396,131.7013,0.95,1.21,1773.0,7.22,3189,24441.1,9.1,7229,4.2780000000000005,1.38,294.67725,41.90464,13.591
0,2.83401711,133.5005,0.2794,5.938,84.2,0.93,1381,859.57,11.5,6247,4.458,1.002,291.56744,42.856178,15.036
0,0.566803996,131.80782,0.123,3.399,141.6,0.64,1350,786.1,23.4,4373,4.722,0.544,291.5834700000001,42.830051,15.989
0,0.566799927,131.83463999999998,0.188,4.71,145.1,0.77,1649,1738.27,28.9,5092,4.671,0.645,291.64725,42.861191,15.888
0,0.566786121,131.8363,0.591,3.404,81.8,0.79,1984,3678.65,14.0,5603,4.556,0.846,291.68314,42.884411,15.768
0,0.566802891,131.79487,0.628,1.861,49.2,1.29,3111,22107.66,14.4,6487,4.08,1.7480000000000002,292.91879,42.850082,12.982
0,1.01884975,132.0857,0.2737,3.233,30.9,0.47,1754,2238.64,14.8,6068,4.5680000000000005,0.8290000000000001,296.06284,44.018822,13.948
0,32.4403392,142.2555263,0.645,4.5098400000000005,287600.0,44.56,448,9.52,2177.0,5081,4.578,0.696,297.3703,44.09877,15.854
0,2.62387291,134.00498249999998,0.49,4.6124800000000015,232470.0,74.23,1790,2430.91,2607.6,6728,4.206,1.46,299.82968,44.040359,13.7
0,3.671661096,132.09091740000002,0.923,4.29947,129240.0,105.82,1967,3539.43,3152.6,7343,4.02,1.94,300.6357700000001,44.053398,12.814
0,0.50948306,132.0386,0.3535,3.14,74.6,1.22,3024,19778.63,8.0,6344,4.091,1.39,298.87738,45.203979,13.545
0,1.890227354,131.678589,0.957,3.855,112260.0,42.05,1236,551.66,252.0,5356,4.589,0.78,285.03131,45.380451,15.569
0,1.38718209,132.8579,0.28,2.595,45.5,0.68,1707,2011.41,7.2,6122,4.471,0.996,286.0213,45.343681,14.718
0,3.138580493,132.330622,0.619,4.16343,233340.0,59.24,1281,635.61,2387.8,5593,4.311,1.083,294.47293,45.389721,13.63
0,581.0723,371.0249,88.7243,15.81,1364.2,161858.0,639,39.36,15.9,5026,2.504,16.891,297.6229600000001,46.75386,12.282
0,2.14344093,133.497247,0.6859999999999999,3.9741,133320.0,28.69,1033,269.48,645.9,4817,4.624,0.7,299.68179,46.735352,14.945
0,9.058487716,137.3378842,0.213,4.14334,127970.0,20.51,547,21.15,2098.9,4340,4.671,0.573,282.54208,46.856628,15.507
0,39.23814157,148.651652,0.459,6.07183,439210.0,90.93,656,43.69,969.3,6599,4.35,1.234,285.97623,48.320782,12.153
0,7.436016459,136.518226,0.433,4.16284,106530.0,31.39,968,207.61,742.1,6214,4.501,0.933,293.34525,48.382301,14.546
0,14.36102158,138.842986,0.003,13.2895,459880.0,45.9,594,29.44,2599.0,5229,4.607,0.6679999999999999,298.34381,48.335892,14.419
0,14.84424039,134.2337694,0.275,6.83577,83412.0,28.97,810,101.98,4542.8,6161,4.367,0.988,287.5736100000001,50.99873,14.415
0,4.42158021,134.395447,1.146,10.4532,61032.0,188.89,2565,10243.23,370.6,8026,3.65,3.4610000000000003,296.49069,50.905861,11.425
0,10.11614452,139.9824969,0.879,2.7031400000000003,58144.0,17.21,549,21.56,1144.8,4717,4.737,0.519,288.51062,51.162472,15.52
0,1.953285321,133.1432,1.3119999999999998,1.67598,1520.3,151.56,2927,17363.68,237.7,6450,3.5010000000000003,3.928,289.57025,51.125702,13.077
0,346.36642,365.2864,0.45,14.94,148.2,1.57,314,2.3,14.3,6327,4.276,1.259,291.7401700000001,38.014912,11.899
0,3.471399214,133.7510303,1.014,5.07707,92285.0,89.62,1558,1390.76,3230.4,6026,4.101,1.689,290.85925,38.633808,12.161
0,4.176929219,133.197382,0.984,5.2003,70355.0,31.35,938,183.08,187.0,5462,4.628,0.708,291.0576200000001,38.64534,15.22
0,569.45051,143.4648,0.001,9.63,425.4,1.96,225,0.61,8.2,6117,4.496,0.947,292.47549,38.691311,14.542
0,18.11208877,134.71391599999998,0.982,6.7828,116630.0,96.62,1068,307.27,217.7,7323,4.167,1.722,294.2401700000001,40.00745,13.627
0,8.665259912,132.216249,1.269,3.1088,1840.6,82.42,1378,852.84,181.4,6071,3.796,2.389,297.38254,40.02417,13.852
0,4.726086185,132.9230889,0.6509999999999999,4.3979300000000014,181820.0,41.38,1032,267.96,1564.3,5873,4.547,0.863,297.61514,40.06081,15.181
0,1.51945182,132.5975,0.599,2.95,13.7,0.5,1901,3080.82,9.6,6168,4.25,1.307,290.4678,40.754238,12.585
0,25.76205672,139.7346639,0.445,14.8694,447720.0,74.87,604,31.48,3469.5,5539,4.393,1.027,296.98712,40.77536,14.231
0,10.76839193,137.679347,0.001,12.5252,107380.0,52.8,970,209.25,2085.7,5226,3.97,1.643,298.54251,41.953201,12.88
0,0.7337245040000001,132.02461,0.257,2.208,45.9,0.96,2601,10830.96,21.4,6175,4.099,1.405,283.72507,42.027374,13.436
0,0.566811926,131.79708,0.6809999999999999,4.181,82.6,0.91,2293,6584.06,22.5,6165,4.474,0.942,291.74191,42.958309,15.444
0,1.69421771,132.006,0.7340000000000001,4.1610000000000005,91.1,0.74,1274,621.89,15.0,5402,4.591,0.7170000000000001,281.56042,44.184818,15.041
0,2.739477089,131.930634,1.189,3.18229,32096.0,50.48,1475,1120.19,593.6,6469,4.431,1.056,290.2905,44.134239,13.636
0,4.028671454,133.9542149,0.294,8.122530000000001,113970.0,52.42,1492,1169.87,2152.8,6327,4.168,1.528,292.22934,44.160789,13.775
0,0.687004402,131.86316000000002,0.6890000000000001,3.829,93.7,2.89,3535,36888.8,45.0,6240,3.684,2.803,299.62277,45.364079,13.316
0,0.91839938,131.6132,0.519,4.479,152.1,1.0,1558,1389.28,16.8,5222,4.556,0.795,289.73306,45.43795,15.908
0,0.94356284,132.3272,0.569,5.721,13.4,0.76,3176,23945.42,16.0,7693,4.083,1.984,293.57108,45.413639,12.749
0,0.6517316910000001,131.751463,1.255,2.4602,20524.0,71.9,2604,10815.86,347.5,5791,4.052,1.472,289.09744,46.811081,13.879
0,55.884827,140.6478,0.752,2.283,497.6,2.11,438,8.7,7.7,5668,4.545,0.868,285.1973,44.64661,15.873
0,3.75938475,134.13833,0.505,1.188,133.1,3.1,1677,1868.97,11.3,4976,3.534,2.638,292.2048,48.417881,12.917
0,10.6840477,134.084445,1.012,3.515,81901.0,26.43,444,9.21,395.3,3887,4.743,0.523,293.79077,48.401421,15.774
0,2.305097141,133.70506899999998,1.286,1.9378,5880.0,89.22,2753,13581.41,133.4,8851,4.085,2.178,297.39349,48.410751,13.866
0,18.52591745,144.1948764,0.415,5.9056,455660.0,64.42,618,34.58,2246.9,5492,4.533,0.887,298.8055700000001,48.471989,15.124
0,0.5024542989999999,131.9221686,1.17,2.31547,37454.0,43.95,2336,7025.25,873.6,6134,4.498,0.901,291.27692,51.135712,13.532
0,27.30815016,143.50436100000005,0.16699999999999998,4.43906,388000.0,47.06,523,17.75,820.9,5541,4.574,0.7390000000000001,291.3735,51.153381,15.529000000000002
0,1.222127938,131.81559,1.258,2.2613,2486.5,30.32,1470,1107.41,200.9,5157,4.465,0.87,296.23392,51.141869,14.73
0,0.589753355,131.83147,0.318,0.606,216.0,1.03,1760,2262.14,12.4,5414,4.648,0.6779999999999999,289.33759,51.20903,15.832
0,0.760935268,131.6357605,0.527,2.77023,370600.0,35.68,1285,640.66,1289.0,4675,4.74,0.511,296.44193,51.224319,12.402
0,1.33258772,132.0314,0.634,5.187,70.8,1.13,1825,2625.26,16.0,5576,4.2010000000000005,1.289,295.19968,46.832321,15.276
0,15.06649153,140.655427,0.988,6.2852,106050.0,88.56,932,177.96,893.0,5751,4.0280000000000005,1.626,293.92529,38.738979,14.213
0,1.831829703,132.53923,0.7879999999999999,7.289,40509.0,49.38,2078,4410.65,140.4,5269,3.667,2.1830000000000003,294.16028,38.767429,13.061
0,1.06100327,132.5257,0.0834,1.675,95.9,0.94,1793,2443.69,9.7,5966,4.493,0.961,297.88528,40.097321,15.14
0,0.922030594,132.07636100000002,1.242,4.367,13859.0,49.63,2194,5474.27,331.7,6484,4.386,1.153,297.93069,40.014961,14.351
0,24.71479071,149.49273449999995,0.7809999999999999,5.06776,208730.0,112.24,901,155.67,5148.8,6300,3.982,1.862,298.21442,40.0732,12.526
0,0.607191908,132.0195301,0.917,1.30166,17369.0,12.44,1759,2251.28,961.9,5370,4.598,0.6709999999999999,293.99124,40.18964,15.428
0,2.2502073,133.6127,0.268,2.2030000000000003,260.1,19.94,3637,41377.92,7.8,4507,2.391,12.787,282.18466,44.359459,11.946
0,0.648775795,131.7459799,0.961,4.3464800000000015,108820.0,41.58,1714,2038.54,6873.9,5143,4.559,0.7759999999999999,283.77744,40.842037,10.201
0,0.938905082,131.8411582,0.54,5.00453,358890.0,205.64,4281,79148.54,2584.7,8615,3.784,3.003,292.21927,40.89333,13.613
0,10.81916946,132.9864665,0.275,5.5026199999999985,437140.0,67.76,850,123.51,5258.2,5955,4.4289999999999985,0.991,288.29306,42.057369,14.342
0,2.680514453,132.59838200000002,0.359,3.21178,195750.0,48.86,1431,989.89,665.5,6038,4.356,1.0759999999999998,288.53311,42.047619,14.746
0,0.970085646,132.4088,0.035,1.129,153.0,18.65,5119,162048.58,9.8,4555,2.346,15.63,291.99316,42.049259,12.026
0,11.30098763,801.4552004999998,0.606,10.5199,325700.0,97.12,1019,254.84,5027.8,6143,4.165,1.4480000000000002,293.02563,42.001381,13.203
0,2.182515126,132.354186,0.968,6.8413,114930.0,128.15,2703,12627.67,861.6,8051,3.966,2.347,293.41541,42.917259,13.419
0,2.6594188880000003,133.32081829999998,0.634,6.984139999999999,305230.0,61.52,1352,789.69,5776.1,6156,4.5,0.932,293.8414,42.94813900000001,14.905
0,1.65546056,133.13661000000002,0.109,3.52,125.1,0.9,1331,743.75,12.4,5438,4.574,0.82,297.7178,42.989311,15.876
0,1.759276227,132.0750778,1.026,3.19585,32091.0,40.79,1861,2828.82,2857.7,6656,4.351,1.232,295.22525,44.112679,12.984000000000002
0,0.77996263,132.1472,0.0723,3.369,25.7,0.83,2607,10919.82,9.7,6002,4.032,1.629,301.36261,44.173409,13.417
0,18.64632309,139.09200790000003,0.742,8.853,231000.0,213.31,1194,480.54,2895.8,5786,3.542,3.478,300.8903200000001,45.403431,13.729
0,3.6673005,133.1255,0.1985,3.373,144.9,0.62,627,36.42,9.1,3823,4.729,0.519,292.78583,45.585789,15.826
0,0.773144492,131.6393074,0.6940000000000001,4.0564300000000015,215960.0,107.13,2860,15791.97,2947.8,6413,4.038,1.91,295.28845,45.518337,13.833
0,50.44028536,149.90838,0.6579999999999999,12.2001,85309.0,51.5,673,48.36,2499.7,6225,4.039,1.646,297.96613,45.545792,12.009
0,3.255385289,132.498277,0.523,5.9498,158910.0,40.58,1236,550.68,840.7,5806,4.425,0.975,299.92822,45.595081,15.091
0,7.4185369,131.5282,0.053,1.4509999999999998,14.7,0.81,1963,3511.86,5.2,9763,4.1789999999999985,2.045,296.69196,46.869171,11.364
0,15.68434493,133.03069,1.206,44.463,791.6,56.23,1136,393.14,256.3,6407,3.888,2.191,297.32681,46.845211,13.102
0,1.400991827,132.453975,1.093,4.8798,64104.0,98.13,2468,8795.37,669.6,6706,4.026,1.924,286.556,46.95734,11.244000000000002
0,0.533628226,132.00331,0.9385,5.772,81.8,2.41,3885,53849.23,35.3,7163,3.906,2.177,290.6464200000001,48.597092,11.299
0,8.04963472,138.65419350000002,0.6709999999999999,6.00488,279650.0,95.98,1247,571.1,5246.5,6698,4.171,1.485,284.41779,48.680908,13.831
0,1.22775105,132.56346000000002,0.262,1.602,327.6,1.0,1094,340.64,20.3,4551,4.713,0.56,289.04477,51.415379,15.715
0,7.214721393,132.49865400000002,0.898,2.36464,46802.0,16.79,630,37.12,582.0,4705,4.6960000000000015,0.552,291.08231,51.558361,14.853
1,8.15275885,134.19046,0.461,1.746,16536.0,2.44,305,2.03,9.2,3327,5.113,0.189,298.73611,46.498634,17.475
0,3.18740907,132.8032,0.14400000000000002,6.19,137.5,0.81,919,168.43,9.2,4808,4.589,0.715,290.20361,37.774342,16.153
0,0.962815183,132.21629,0.0916,2.5810000000000004,20.7,1.12,3152,23331.88,12.1,6638,3.792,2.445,297.7253100000001,40.640789,12.876
0,0.696290095,131.52676,1.123,3.839,120.5,12.63,1969,3537.89,19.4,5904,4.543,0.867,283.72379,40.23756,15.034
0,24.09002065,154.285323,0.946,11.0494,6782.2,9.39,551,21.85,252.3,5354,4.495,0.804,294.1434,38.893162,14.94
0,2.666961614,133.719065,1.276,2.4774,7583.4,40.68,1469,1104.26,249.5,6609,4.484,0.974,296.0537700000001,38.89426,13.968
0,1.17430183,131.7601,0.9744,9.587,64.5,2.22,3020,19656.66,13.5,7537,4.007,2.145,294.18454,40.150372,12.08
0,15.03946452,144.137252,0.998,5.3979599999999985,66877.0,51.71,877,139.95,1133.5,6410,4.329,1.178,294.7312,40.15049000000001,13.623
0,1.05680287,131.68200000000002,0.563,5.747999999999998,82.3,0.83,1633,1686.88,10.9,5584,4.532,0.885,295.01114,40.151402,15.87
0,0.787122102,131.73686999999998,1.211,3.0999,596.8,20.76,1655,1775.05,57.4,5210,4.5280000000000005,0.799,295.27374,40.133659,15.626
0,2.15045295,132.32499,0.3604,4.453,169.1,24.27,4340,83894.63,25.8,4899,2.356,18.92,295.2959600000001,40.186569,11.359000000000002
0,1.21607873,132.4476,0.991,4.686,29.4,1.92,2803,14545.24,11.2,6234,3.741,2.5,298.64252,40.838909,13.333
0,38.49536985,152.84943,1.013,12.8716,93327.0,124.34,824,109.13,201.9,6050,3.823,2.345,299.702,40.896271,13.173
0,4.18224416,134.0885,0.99,6.209,57.2,1.07,1206,500.7,13.8,6057,4.392,0.999,284.87558,40.984428,13.732
0,0.6430028210000001,131.689685,1.261,1.02608,2671.5,36.82,2188,5409.39,295.6,5681,4.315,1.036,289.0711100000001,40.97880900000001,14.984000000000002
0,18.3602239,143.4753,0.1819,2.352,574.6,2.04,637,38.9,12.4,5713,4.551,0.856,299.02518,42.061729,15.703
0,24.996068,144.9693,0.409,5.622999999999998,621.7,2.4,604,31.43,9.4,5761,4.492,0.956,281.64999,42.132061,15.183
0,0.773595312,132.08776,0.612,0.7809999999999999,93.0,0.96,1976,3613.97,13.2,5973,4.506,0.935,296.23856,43.02179,14.882
0,44.82732381,173.4103489,1.494,6.86103,237120.0,429.0,779,87.2,4484.5,5160,3.568,3.279,295.57651,43.190327,11.56
0,7.535894184,137.78123100000002,0.644,8.3059,172130.0,24.64,642,40.28,1446.7,4969,4.7360000000000015,0.537,285.56534,44.29525,15.398
0,0.562498925,131.750623,0.971,0.6743,420.1,2.88,2129,4880.5,44.1,5638,4.437,0.933,285.95874,44.254719,14.792
0,2.441988077,132.1323834,0.888,3.94526,95344.0,90.39,1993,3721.74,1174.5,6078,3.874,2.059,292.8627,44.22105,11.535
0,0.82820657,131.581313,0.94,2.70353,118530.0,35.67,1473,1109.75,548.3,5033,4.6110000000000015,0.655,288.44455,45.612671,13.220999999999998
0,5.61386908,132.572901,1.07,5.07753,57386.0,34.24,714,61.43,1253.6,4504,4.582,0.7090000000000001,284.3104600000001,45.76955,14.072
0,9.93442075,132.874989,1.117,7.8219,55965.0,34.03,679,50.35,529.0,5382,4.654,0.669,297.25931,46.989681,15.39
0,8.589364400000001,132.0467,0.7909999999999999,6.975,179.3,1.21,792,93.09,9.8,5602,4.5710000000000015,0.8170000000000001,298.72095,46.933891,15.687
0,8.589644815,132.0206787,0.6859999999999999,9.49469,269520.0,140.07,1412,940.15,5324.6,6331,3.813,2.194,298.79758,46.930244,9.557
0,0.6091252460000001,132.08281000000002,0.242,0.655,139.2,0.96,1896,3049.07,10.9,5595,4.581,0.7959999999999999,295.0618,48.798168,15.64
0,1.566528935,132.53725500000002,1.033,3.2593,92511.0,49.66,1551,1371.7,485.0,5883,4.471,0.905,296.1421200000001,48.702141,13.984000000000002
0,0.87630504,131.95622,1.207,1.11,170.9,22.24,1911,3156.02,25.2,6032,4.508,0.929,295.54755,46.287682,14.84
0,15.58279473,135.112903,0.759,3.76683,52760.0,14.0,397,5.86,439.3,3849,4.703,0.546,284.62024,38.969501,15.368
0,2.908454772,132.315694,1.113,2.6005,64325.0,40.85,1153,416.75,252.8,5631,4.518,0.764,286.0722,38.972229,14.661
0,1.540395674,131.9963513,1.072,2.80168,70615.0,117.33,2850,15595.35,997.9,7394,3.897,2.283,286.94843,38.928219,7.57
0,2.344138713,131.57589,0.104,0.4495,110.8,2.43,1797,2469.65,8.6,5313,3.835,2.095,287.55768,38.912231,13.419
0,589.74851,241.6495,0.3597,12.74,462.4,2.03,217,0.53,11.5,6003,4.507,0.932,294.4686,46.34129,14.839
0,235.2976173,219.44696,0.2758,87.01299999999998,23053.0,82.92,585,27.65,210.7,4894,2.968,5.568,298.70981,46.833031,11.447
0,36.136968,137.0578,0.29600000000000004,15.42,152.0,1.3,600,30.69,10.4,6258,4.442,1.046,288.91046,47.396709,15.44
0,0.93376738,132.4404,0.7140000000000001,4.0360000000000005,55.4,0.63,1678,1879.0,16.5,5611,4.53,0.787,292.86078,47.57457,14.985
0,0.93374073,131.5337,0.009000000000000001,4.296,147.6,0.84,1371,831.95,13.4,4753,4.585,0.7170000000000001,292.19189,47.690102,13.007
0,0.9337473,132.4461,0.385,3.446,64.6,0.6,1625,1652.84,9.5,5649,4.606,0.741,292.26321,47.643478,15.759
0,21.6817115,137.009,0.27,7.18,73.5,0.89,713,60.99,6.9,6297,4.448,1.031,296.82455,49.68491,14.491
0,466.08101,166.4321,0.0964,23.69,180.1,2.13,305,2.05,14.1,6098,4.097,1.59,288.66644,50.982529,12.159
0,0.71059239,132.08465,0.9638,4.92,280.6,3.92,3318,28640.03,22.8,7454,4.107,1.853,296.77271,47.15853900000001,13.362
0,3.36379289,132.9065,1.159,23.7,136.3,44.77,1840,2712.28,36.9,5947,3.814,2.407,298.74335,40.07214000000001,13.931
0,0.907818056,131.91608,0.037000000000000005,1.679,29.5,0.55,2012,3871.99,13.2,6210,4.456,1.014,291.6535,41.741772,13.532
0,0.93373761,131.53,0.041,3.303,58.7,1.0,2073,4359.29,9.7,5534,4.17,1.3259999999999998,292.1144700000001,47.729462,15.609000000000002
0,0.687739345,131.73998999999998,0.4062,0.1866,37.6,1.53,2837,15318.29,11.0,6823,4.212,1.493,291.14532,49.365318,13.127
0,11.63785889,136.885517,0.473,11.8851,427950.0,77.01,895,151.54,2637.0,6360,4.433,1.058,290.18271,41.21664000000001,15.385
0,0.938074536,132.26984,1.196,1.9618,575.9,417.01,5718,251840.36,36.1,4697,2.204,17.032,297.7084700000001,40.30759000000001,13.094
0,0.98376204,132.28418,1.01,10.052,55.0,12.44,4203,73867.88,25.2,6431,3.276,5.294,295.08774,38.562061,12.745
0,0.8929888770000001,131.56303,0.71,2.4428,85.0,2.94,3285,27545.43,43.8,6228,3.668,2.975,295.72275,39.183449,13.013
0,374.51648,430.92524,0.0139,6.087999999999999,907420.0,73.1,220,0.55,105.8,5714,4.627,0.711,296.17712,39.439419,13.967
0,10.3482112,136.63763,0.093,2.089,255.1,1.29,724,64.97,8.4,5383,4.543,0.8220000000000001,296.52243,43.363369,15.911
0,374.514471,430.92258,1.0492,6.629,440520.0,139.55,295,1.79,130.3,6446,4.381,1.155,295.82941,39.912182,14.505
0,1.5259247459999998,132.69258,0.208,1.955,74.1,8.86,3786,48691.77,11.9,5000,2.81,10.533,295.31638,40.18652,12.705
0,12.82252496,137.3868282,0.706,18.8,19268.0,20.12,915,165.54,13.7,5845,4.178,1.352,289.96063,40.479839,11.863
0,0.648772102,131.74503,0.368,2.614,31.1,2.6,3758,47393.05,15.0,4973,3.208,4.708,283.7800299999999,40.818779,11.693
0,0.93705132,132.0238,0.773,4.808,51.5,6.09,5094,159426.96,17.3,6691,3.088,7.7810000000000015,299.64996,41.11320900000001,11.674
0,451.86579000000006,254.8061,0.379,13.47,80.0,1.85,464,10.97,12.0,9024,4.154,2.005,297.67926,41.613731,11.02
0,0.532854237,131.93753999999998,0.618,3.2310000000000003,50.9,1.21,3042,20292.47,27.9,6266,4.067,1.6130000000000002,297.58078,42.061459,13.644
0,0.566802672,131.81511,0.128,3.545,31.7,1.08,2791,14458.31,14.3,5102,3.787,1.961,290.98584,42.595551,13.945
0,0.566785459,131.82998,0.588,2.893,63.8,0.84,2280,6410.46,16.5,6063,4.476,1.012,291.19305,42.556541,15.329
0,0.5668004,131.81996999999998,0.593,3.813,93.2,0.88,2222,5739.87,18.3,6215,4.543,0.872,291.49487,42.53331,15.77
0,38.51077573,155.594831,0.467,38.8558,84633.0,18.68,352,3.64,3567.5,4374,4.626,0.635,296.05859,42.669567,13.035
0,0.577910513,131.79797,0.3670000000000001,1.362,144.1,1.1,2081,4429.84,18.1,5730,4.503,0.908,295.69482,42.756962,15.733
0,0.566807422,131.81547,0.985,5.148,26.1,1.13,2680,12227.82,28.8,5616,4.04,1.547,291.68283,42.932812,12.9
0,10.4212788,140.6517,1.151,28.4832,148.0,36.9,1235,549.92,31.0,6183,3.908,2.073,299.53748,44.71151,12.556
0,0.778705577,131.64448000000002,1.1716,6.445,54.5,59.33,4233,75864.33,104.9,7846,3.743,3.0660000000000003,300.63303,45.07666,10.152
0,27.79576243,136.179877,0.483,15.5056,420330.0,81.48,655,43.51,1969.5,5915,4.329,1.13,296.4358200000001,44.64156,14.875
0,28.16261258,143.7174718,0.952,3.19576,37750.0,23.52,470,11.52,912.7,4936,4.54,0.7609999999999999,285.1671100000001,41.967079,14.216
0,9.0584662,133.2317,0.154,6.376,61.8,2.46,1310,695.41,17.9,5198,3.614,3.207,299.67615,40.856491,12.193
0,362.747593,368.2357,0.3185,16.45,132.4,2.51,384,5.13,13.0,6176,3.885,2.16,296.06937,45.703098,10.662
0,0.536650344,131.7073,0.7718,2.878,25.8,1.57,3380,30860.16,7.0,5490,3.681,2.825,297.28665,46.139839,13.921
0,2.537081943,134.005172,0.451,4.80903,245320.0,67.96,1712,2032.57,2434.8,6735,4.307,1.3090000000000002,298.12146,45.651131,13.04
0,45.03558951,132.633531,0.499,9.8341,404840.0,82.4,600,30.66,1763.5,6484,4.386,1.153,285.47278,46.69873,14.529000000000002
0,428.1186,243.23,0.1377,6.56,443.8,2.18,260,1.09,7.3,6225,4.45,1.031,285.75574,44.85244,15.26
0,1.42796645,132.604851,1.305,12.8653,6012.3,39.76,1637,1700.47,347.6,6099,4.511,0.919,297.61914,47.767921,13.731
0,3.34465934,134.7267,0.005,10.796,57.6,1.17,1559,1396.11,24.3,5966,4.069,1.551,299.84818,46.068039,13.595999999999998
0,117.761,175.5599,0.2505,3.454,53.9,0.62,337,3.06,7.1,5564,4.522,0.85,297.48691,49.623451,11.195
0,15.24933591,143.66282900000004,1.077,3.82224,34565.0,45.92,875,138.77,635.5,6385,4.316,1.189,289.22275,47.913891,13.593
1,37.6333868,158.8156,0.338,4.49,1661.7,2.25,299,1.88,18.6,3891,4.718,0.564,283.3360600000001,47.174541,16.279
0,0.755049082,132.1942347,1.225,2.09643,26068.0,30.47,1551,1372.84,683.7,5242,4.64,0.622,287.35971,44.294991,13.276
0,2.44200193,132.1295,0.124,3.1460000000000004,128.6,0.95,1217,518.48,9.6,5587,4.556,0.851,292.8685,44.23616,15.617
0,3.62944008,134.70116399999998,0.253,5.94104,130080.0,40.08,1351,787.91,5131.4,6284,4.355,1.093,296.29739,44.333,12.789
0,0.567493852,131.9916219,1.275,1.35349,7984.0,65.47,3024,19665.18,1219.8,6370,4.053,1.548,290.2340700000001,43.66206,13.205
0,4.32744048,132.7835,0.2789,4.539,22.0,0.58,1254,585.32,8.0,5888,4.275,1.227,287.37125,39.603569,12.4
0,0.97705114,132.1871,0.603,2.33,20.1,0.77,2501,9261.1,7.4,6527,4.162,1.631,291.53125,41.389069,13.566
0,14.08677696,140.287018,0.603,10.1279,106840.0,65.6,1197,485.09,1856.9,7138,4.062,1.89,286.91357,41.48151,12.271
0,1.245342215,132.220019,0.728,4.40308,234090.0,90.34,2341,7120.27,1178.5,6967,4.25,1.476,292.40631,41.513039,12.142
0,0.93373716,132.46828,0.7929999999999999,5.015,144.9,1.14,1666,1811.1,16.0,5390,4.479,0.852,292.72198,47.4548,15.925999999999998
0,19.164449800000003,141.3045,0.525,3.553,63.8,1.83,988,225.26,8.9,5877,3.86,2.234,295.0424799999999,46.863991,13.314
0,0.89627093,131.668052,1.062,2.2033,66994.0,43.47,1733,2129.33,152.9,5551,4.493,0.861,295.00464,38.775478,15.261
0,1.161947482,132.2121368,0.815,4.46886,129900.0,68.69,2174,5300.4,2435.4,6225,4.204,1.457,293.53088,40.15049000000001,13.14
0,10.06468789,135.25108799999998,1.261,3.5985400000000003,10088.0,30.11,679,50.11,585.4,5185,4.5710000000000015,0.705,288.9664,44.35693,14.674
0,30.97176647,151.5322506,0.763,8.31171,228680.0,51.72,523,17.73,3245.9,5633,4.558,0.8290000000000001,291.89954,41.305889,15.595999999999998
0,17.91874306,146.39295719999996,0.252,4.36387,118360.0,56.94,942,186.0,4696.8,5870,3.903,1.63,287.49353,47.224659,13.776
0,5.2439542,132.6525,0.223,9.82,143.8,0.81,778,86.51,14.2,4920,4.636,0.691,291.8703,41.768002,15.924
0,37.53785900000001,159.7364,0.058,6.513,269.0,1.77,583,27.38,8.2,6095,4.4289999999999985,1.082,289.2173200000001,48.204311,15.769
0,26.2402438,151.5242,0.36,3.024,174.0,1.16,583,27.36,7.9,5649,4.45,0.875,299.55539,40.996132,14.68
0,27.81892382,158.10282,0.606,8.3777,238220.0,50.0,610,32.75,156.8,6126,4.513,0.915,286.27698,43.339142,15.325
0,1.58826263,132.19138999999998,0.021,2.655,78.9,0.47,862,130.67,8.5,3931,4.717,0.544,297.23355,45.843262,15.455
0,1.507100589,132.09322,0.336,5.8097,497660.0,131.16,2378,7555.78,711.8,6919,4.099,1.7480000000000002,297.26019,43.306358,14.15
0,328.0485,301.5126,0.329,13.75,398.0,2.22,292,1.72,6.9,6268,4.4289999999999985,1.1,293.2709,44.919102,15.619000000000002
0,3.55643514,133.5696,0.146,8.529,45.8,0.75,1297,669.38,13.4,5831,4.289,1.109,297.16602,46.199188,13.874
0,5.321224925,135.125071,1.003,7.4897300000000016,98872.0,40.62,958,199.25,1203.4,5787,4.544,0.758,282.42773,42.593639,15.013
0,1.72128752,132.5489,0.449,2.366,58.5,0.65,1415,944.49,7.7,5813,4.561,0.833,289.77744,45.153191,15.178
0,12.4964346,132.0358,1.17,84.32,271.7,55.34,1397,899.44,141.5,6821,3.805,2.73,289.2308,44.412483,13.054
0,13.25413407,136.3679147,1.051,4.34991,44980.0,58.51,990,227.51,2281.0,6175,4.1110000000000015,1.436,296.95325,44.46423,13.876
0,5.801881299,136.9821453,0.81,4.21133,34470.0,62.9,2001,3784.87,3642.0,7259,3.739,3.009,289.40515,44.51548,12.368
0,42.03209608,133.581119,0.519,11.6768,391260.0,79.17,622,35.34,2164.4,6618,4.393,1.117,289.47922,44.631371,12.694
0,204.280255,164.7235,0.875,37.2,10579.0,8.99,236,0.73,35.1,4907,4.582,0.727,292.38132,38.076649,15.615
